Date,1Y,2Y,3Y,4Y,5Y,7Y,10Y,12Y,15Y
9/15/2011,0.88,0.895,0.95,1.015,1.085,1.205,1.36,1.525,2.355
9/14/2011,0.88,0.89,0.95,1.02,1.08,1.205,1.345,1.445,2.355
9/13/2011,0.878,0.895,0.96,1.03,1.093,1.225,1.393,1.485,2.355
9/12/2011,0.885,0.91,0.97,1.05,1.115,1.253,1.415,1.525,2.355
9/9/2011,0.885,0.91,0.97,1.05,1.115,1.253,1.415,1.525,2.355
9/8/2011,0.89,0.915,0.985,1.06,1.123,1.263,1.423,1.505,2.355
9/7/2011,0.89,0.925,1.005,1.075,1.145,1.285,1.445,1.51,2.355
9/6/2011,0.885,0.91,0.97,1.04,1.108,1.24,1.403,1.49,2.355
9/5/2011,0.888,0.903,0.97,1.04,1.108,1.248,1.41,1.51,2.355
9/2/2011,0.9,0.943,1.01,1.095,1.165,1.308,1.465,1.555,2.355
9/1/2011,0.9,0.943,1.015,1.1,1.18,1.32,1.47,1.6,2.355
8/31/2011,0.89,0.948,1.028,1.11,1.185,1.328,1.475,1.545,2.355
8/30/2011,0.888,0.925,1,1.09,1.165,1.293,1.455,1.545,2.355
8/29/2011,0.885,0.93,1.01,1.088,1.16,1.29,1.45,1.565,2.355
8/26/2011,0.88,0.915,0.978,1.065,1.125,1.26,1.42,1.545,2.355
8/25/2011,0.88,0.92,0.985,1.068,1.135,1.265,1.425,1.54,2.355
8/24/2011,0.878,0.91,0.973,1.055,1.115,1.245,1.405,1.54,2.355
8/23/2011,0.873,0.915,0.985,1.075,1.148,1.278,1.425,1.54,2.355
8/22/2011,0.868,0.89,0.948,1.03,1.105,1.24,1.39,1.515,2.355
8/19/2011,0.865,0.88,0.935,1.013,1.09,1.22,1.37,1.5,2.355
8/18/2011,0.88,0.908,0.965,1.055,1.14,1.27,1.438,1.555,2.355
8/17/2011,0.883,0.915,0.988,1.075,1.165,1.3,1.465,1.62,2.355
8/16/2011,0.89,0.92,1.003,1.09,1.19,1.33,1.488,1.63,2.355
8/15/2011,0.875,0.905,0.988,1.078,1.165,1.305,1.46,1.545,2.355
8/12/2011,0.87,0.89,0.97,1.065,1.158,1.3,1.46,1.585,2.355
8/11/2011,0.88,0.893,0.98,1.078,1.16,1.3,1.455,1.575,2.355
8/10/2011,0.9,0.93,1.025,1.118,1.19,1.32,1.495,1.63,2.355
8/9/2011,0.905,0.958,1.045,1.14,1.22,1.355,1.525,1.66,2.355
8/8/2011,0.91,0.968,1.065,1.16,1.25,1.385,1.555,1.67,2.355
8/5/2011,0.93,0.995,1.09,1.18,1.27,1.415,1.58,1.69,2.355
8/4/2011,0.948,1.04,1.143,1.24,1.328,1.475,1.663,1.775,2.355
8/3/2011,0.953,1.028,1.135,1.22,1.32,1.465,1.655,1.765,2.355
8/2/2011,0.955,1.04,1.143,1.24,1.335,1.49,1.68,1.825,2.355
8/1/2011,0.96,1.068,1.18,1.285,1.395,1.56,1.75,1.89,2.355
7/29/2011,0.96,1.07,1.193,1.3,1.408,1.568,1.763,1.905,2.355
7/28/2011,0.96,1.075,1.198,1.323,1.423,1.588,1.775,1.91,2.355
7/27/2011,0.948,1.065,1.188,1.31,1.418,1.583,1.775,1.91,2.355
7/26/2011,0.948,1.068,1.195,1.32,1.428,1.593,1.785,1.91,2.355
7/25/2011,0.94,1.06,1.183,1.305,1.42,1.575,1.773,1.91,2.355
7/22/2011,0.948,1.063,1.193,1.315,1.425,1.59,1.78,1.915,2.355
7/21/2011,0.945,1.063,1.19,1.32,1.42,1.585,1.78,1.91,2.355
7/20/2011,0.948,1.063,1.2,1.32,1.43,1.59,1.78,1.895,2.355
7/19/2011,0.95,1.06,1.183,1.308,1.41,1.57,1.768,1.88,2.355
7/18/2011,0.948,1.053,1.165,1.285,1.388,1.553,1.74,1.855,2.355
7/15/2011,0.943,1.045,1.16,1.278,1.383,1.55,1.738,1.91,2.355
7/14/2011,0.94,1.053,1.165,1.275,1.378,1.538,1.73,1.91,2.355
7/13/2011,0.945,1.053,1.17,1.28,1.385,1.545,1.735,1.855,2.355
7/12/2011,0.935,1.033,1.155,1.255,1.36,1.52,1.7,1.83,2.355
7/11/2011,0.945,1.055,1.178,1.285,1.39,1.56,1.745,1.87,2.355
7/8/2011,0.948,1.073,1.203,1.32,1.43,1.593,1.785,1.875,2.355
7/7/2011,0.948,1.065,1.195,1.295,1.405,1.565,1.755,2,2.355
7/6/2011,0.948,1.065,1.185,1.295,1.4,1.565,1.758,1.85,2.355
7/5/2011,0.948,1.07,1.188,1.31,1.41,1.578,1.765,2,2.355
7/4/2011,0.958,1.075,1.2,1.325,1.435,1.61,1.798,1.925,2.355
7/1/2011,0.955,1.083,1.21,1.33,1.44,1.61,1.803,2,2.355
6/30/2011,0.95,1.09,1.218,1.33,1.438,1.608,1.803,1.945,2.355
6/29/2011,0.94,1.063,1.183,1.295,1.403,1.568,1.76,1.86,2.355
6/28/2011,0.93,1.048,1.163,1.26,1.37,1.525,1.715,1.825,2.355
6/27/2011,0.93,1.055,1.163,1.26,1.365,1.525,1.713,1.81,2.355
6/24/2011,0.938,1.06,1.18,1.285,1.39,1.55,1.745,1.835,2.355
6/23/2011,0.935,1.063,1.175,1.275,1.38,1.55,1.735,1.82,2.355
6/22/2011,0.94,1.065,1.185,1.295,1.4,1.573,1.765,1.83,2.355
6/21/2011,0.935,1.058,1.165,1.25,1.36,1.528,1.71,1.82,2.355
6/20/2011,0.935,1.05,1.145,1.245,1.348,1.518,1.703,1.79,2.355
6/17/2011,0.933,1.06,1.158,1.26,1.36,1.525,1.718,1.855,2.355
6/16/2011,0.93,1.06,1.17,1.27,1.365,1.54,1.735,1.85,2.355
6/15/2011,0.94,1.07,1.2,1.315,1.428,1.618,1.813,1.92,2.355
6/14/2011,0.94,1.073,1.195,1.31,1.433,1.618,1.815,1.9,2.355
6/13/2011,0.935,1.058,1.18,1.295,1.405,1.59,1.785,2,2.355
6/10/2011,0.93,1.06,1.175,1.29,1.405,1.59,1.785,1.87,2.355
6/9/2011,0.925,1.05,1.175,1.278,1.393,1.585,1.77,1.87,2.355
6/8/2011,0.923,1.05,1.178,1.29,1.415,1.6,1.785,2,2.355
6/7/2011,0.915,1.035,1.168,1.29,1.408,1.593,1.78,1.885,2.355
6/6/2011,0.91,1.03,1.155,1.26,1.385,1.563,1.758,2,2.355
6/3/2011,0.91,1.03,1.155,1.26,1.385,1.563,1.758,1.865,2.355
6/2/2011,0.91,1.03,1.155,1.27,1.378,1.558,1.748,1.875,2.355
6/1/2011,0.92,1.058,1.198,1.325,1.458,1.643,1.843,1.95,2.355
5/31/2011,0.923,1.068,1.21,1.34,1.47,1.658,1.85,1.975,2.355
5/30/2011,0.92,1.065,1.213,1.338,1.455,1.645,1.835,1.955,2.355
5/27/2011,0.92,1.07,1.215,1.343,1.46,1.65,1.84,1.955,2.355
5/26/2011,0.923,1.073,1.21,1.343,1.465,1.65,1.85,1.955,2.355
5/25/2011,0.92,1.055,1.188,1.315,1.43,1.605,1.8,1.905,2.355
5/24/2011,0.92,1.065,1.193,1.323,1.45,1.63,1.815,2,2.355
5/23/2011,0.92,1.06,1.193,1.323,1.445,1.625,1.81,1.92,2.355
5/20/2011,0.94,1.088,1.233,1.38,1.515,1.7,1.89,1.995,2.355
5/19/2011,0.94,1.088,1.238,1.363,1.493,1.68,1.853,1.985,2.355
5/18/2011,0.94,1.09,1.24,1.37,1.49,1.68,1.85,1.985,2.355
5/17/2011,0.93,1.083,1.218,1.338,1.463,1.653,1.823,1.935,2.355
5/16/2011,0.925,1.073,1.193,1.315,1.43,1.61,1.783,1.915,2.355
5/13/2011,0.925,1.07,1.205,1.333,1.46,1.65,1.82,1.94,2.355
5/12/2011,0.92,1.063,1.195,1.34,1.485,1.66,1.84,1.955,2.355
5/11/2011,0.923,1.078,1.228,1.39,1.53,1.715,1.885,2.015,2.355
5/10/2011,0.92,1.065,1.225,1.383,1.525,1.713,1.885,2.005,2.355
5/9/2011,0.92,1.07,1.228,1.393,1.53,1.72,1.895,2.02,2.355
5/6/2011,0.925,1.07,1.225,1.393,1.53,1.74,1.9,2.025,2.355
5/5/2011,0.92,1.08,1.24,1.41,1.55,1.745,1.925,2.15,2.355
5/4/2011,0.915,1.08,1.25,1.41,1.555,1.75,1.93,2.045,2.355
5/3/2011,0.915,1.08,1.255,1.415,1.57,1.77,1.955,2.065,2.355
5/2/2011,0.92,1.093,1.265,1.42,1.583,1.78,1.973,2.15,2.355
4/29/2011,0.92,1.093,1.265,1.42,1.583,1.78,1.973,2.075,2.355
4/28/2011,0.92,1.085,1.255,1.42,1.575,1.77,1.96,2.07,2.355
4/27/2011,0.908,1.08,1.25,1.415,1.56,1.76,1.94,2.15,2.355
4/26/2011,0.905,1.07,1.243,1.415,1.558,1.76,1.94,2.065,2.355
4/25/2011,0.905,1.083,1.265,1.43,1.578,1.775,1.968,2.15,2.355
4/22/2011,0.905,1.083,1.255,1.43,1.578,1.778,1.965,2.08,2.355
4/21/2011,0.905,1.083,1.255,1.43,1.583,1.778,1.973,2.08,2.355
4/20/2011,0.905,1.075,1.255,1.41,1.56,1.765,1.95,2.055,2.355
4/19/2011,0.9,1.068,1.243,1.395,1.55,1.745,1.933,2.03,2.355
4/18/2011,0.9,1.075,1.24,1.4,1.55,1.755,1.93,2.11,2.355
4/15/2011,0.9,1.08,1.25,1.42,1.573,1.778,1.96,2.135,2.355
4/14/2011,0.895,1.078,1.26,1.42,1.57,1.775,1.96,2.125,2.355
4/13/2011,0.88,1.068,1.24,1.408,1.56,1.763,1.96,2.15,2.355
4/12/2011,0.88,1.068,1.24,1.4,1.56,1.763,1.96,2.12,2.355
4/11/2011,0.885,1.095,1.28,1.44,1.595,1.803,1.995,2.11,2.355
4/8/2011,0.885,1.085,1.265,1.428,1.58,1.795,1.98,2.15,2.355
4/7/2011,0.88,1.08,1.255,1.41,1.565,1.77,1.975,2.105,2.355
4/6/2011,0.888,1.095,1.26,1.42,1.575,1.795,1.975,2.13,2.355
4/5/2011,0.88,1.093,1.27,1.445,1.613,1.83,2.023,2.15,2.355
4/4/2011,0.88,1.095,1.27,1.445,1.615,1.83,2.023,2.15,2.35
4/1/2011,0.88,1.095,1.27,1.445,1.615,1.83,2.023,2.16,2.26
3/31/2011,0.84,1.053,1.25,1.43,1.6,1.82,2.01,2.15,2.26
3/30/2011,0.84,1.055,1.263,1.445,1.613,1.838,2.043,2.15,2.35
3/29/2011,0.835,1.048,1.245,1.44,1.62,1.845,2.05,2.15,2.35
3/28/2011,0.84,1.058,1.265,1.46,1.635,1.86,2.065,2.15,2.35
3/25/2011,0.835,1.045,1.245,1.433,1.608,1.835,2.038,2.165,2.27
3/24/2011,0.83,1.025,1.215,1.413,1.58,1.795,2,2.115,2.215
3/23/2011,0.83,1.023,1.21,1.39,1.555,1.77,1.97,2.09,2.205
3/22/2011,0.825,1.03,1.215,1.4,1.57,1.79,2,2.15,2.35
3/21/2011,0.825,1.03,1.215,1.4,1.568,1.803,1.98,2.11,2.355
3/18/2011,0.808,1,1.185,1.343,1.513,1.74,1.93,2.04,2.14
3/17/2011,0.798,0.978,1.155,1.32,1.475,1.69,1.875,2.015,2.11
3/16/2011,0.81,1,1.173,1.343,1.508,1.723,1.923,2.005,2.08
3/15/2011,0.805,0.985,1.143,1.29,1.445,1.63,1.815,1.9,1.99
3/14/2011,0.825,1.015,1.195,1.365,1.53,1.725,1.915,2.02,2.11
3/11/2011,0.825,1.033,1.215,1.395,1.56,1.775,1.975,2.07,2.16
3/10/2011,0.83,1.035,1.22,1.405,1.578,1.798,1.993,2.09,2.2
3/9/2011,0.855,1.085,1.29,1.485,1.66,1.89,2.08,2.235,2.38
3/8/2011,0.865,1.113,1.33,1.528,1.708,1.948,2.138,2.45,2.38
3/7/2011,0.86,1.105,1.32,1.525,1.7,1.94,2.14,2.255,2.38
3/4/2011,0.863,1.115,1.333,1.53,1.72,1.968,2.158,2.275,2.38
3/3/2011,0.865,1.115,1.32,1.525,1.715,1.955,2.14,2.27,2.38
3/2/2011,0.855,1.1,1.298,1.49,1.685,1.933,2.125,2.26,2.38
3/1/2011,0.85,1.095,1.295,1.5,1.695,1.94,2.14,2.275,2.38
2/28/2011,0.84,1.065,1.265,1.465,1.66,1.893,2.095,2.45,2.33
2/25/2011,0.84,1.065,1.265,1.465,1.66,1.893,2.095,2.22,2.33
2/24/2011,0.84,1.055,1.25,1.45,1.63,1.845,2.07,2.185,2.33
2/23/2011,0.845,1.088,1.295,1.49,1.685,1.91,2.098,2.265,2.33
2/22/2011,0.83,1.06,1.28,1.485,1.68,1.923,2.105,2.265,2.33
2/21/2011,0.86,1.095,1.315,1.545,1.74,1.99,2.19,2.29,2.47
2/18/2011,0.86,1.1,1.335,1.55,1.75,2.01,2.215,2.32,2.47
2/17/2011,0.88,1.153,1.38,1.605,1.815,2.098,2.308,2.445,2.56
2/16/2011,0.85,1.14,1.383,1.605,1.81,2.09,2.29,2.43,2.55
2/15/2011,0.84,1.1,1.33,1.57,1.77,2.035,2.25,2.38,2.46
2/14/2011,0.83,1.075,1.29,1.535,1.75,2,2.215,2.45,2.46
2/11/2011,0.83,1.07,1.285,1.525,1.735,2,2.2,2.355,2.46
2/10/2011,0.83,1.06,1.29,1.525,1.74,2.015,2.21,2.36,2.46
2/9/2011,0.82,1.085,1.325,1.565,1.79,2.08,2.27,2.395,2.52
2/8/2011,0.82,1.05,1.28,1.52,1.725,2,2.21,2.34,2.45
2/7/2011,0.8,1.005,1.2,1.415,1.65,1.85,2.05,2.125,2.32
2/4/2011,0.8,1.005,1.2,1.415,1.65,1.85,2.05,2.125,2.32
2/3/2011,0.8,1.005,1.2,1.415,1.65,1.85,2.05,2.125,2.32
2/2/2011,0.8,1.005,1.2,1.415,1.65,1.85,2.05,2.125,2.32
2/1/2011,0.8,1.005,1.2,1.415,1.65,1.85,2.05,2.23,2.32
1/31/2011,0.8,0.99,1.2,1.415,1.6,1.85,2.05,2.17,2.32
1/28/2011,0.8,1,1.205,1.425,1.615,1.875,2.085,2.185,2.32
1/27/2011,0.8,1.008,1.215,1.435,1.625,1.885,2.088,2.125,2.32
1/26/2011,0.803,1,1.208,1.43,1.615,1.868,2.078,2.125,2.32
1/25/2011,0.803,1.005,1.22,1.44,1.63,1.89,2.095,2.125,2.3
1/24/2011,0.8,0.995,1.2,1.42,1.605,1.855,2.05,2.19,2.3
1/21/2011,0.8,1.005,1.22,1.43,1.625,1.865,2.06,2.18,2.3
1/20/2011,0.805,1.005,1.22,1.43,1.62,1.86,2.06,2.185,2.3
1/19/2011,0.81,1.02,1.235,1.455,1.65,1.905,2.1,2.22,2.33
1/18/2011,0.81,1.005,1.22,1.42,1.62,1.86,2.065,2.125,2.33
1/17/2011,0.81,1.02,1.235,1.438,1.625,1.878,2.068,2.2,2.33
1/14/2011,0.81,1.02,1.235,1.435,1.63,1.885,2.075,2.21,2.33
1/13/2011,0.82,1.02,1.25,1.455,1.63,1.885,2.08,2.24,2.33
1/12/2011,0.815,1.02,1.24,1.435,1.625,1.88,2.05,2.125,2.3
1/11/2011,0.82,1.01,1.245,1.435,1.61,1.86,2.065,2.185,2.3
1/10/2011,0.82,1.01,1.23,1.43,1.6,1.845,2.03,2.175,2.28
1/7/2011,0.81,1.01,1.215,1.405,1.575,1.765,1.95,2.08,2.18
1/6/2011,0.81,1,1.2,1.385,1.55,1.765,1.95,2.05,2.18
1/5/2011,0.805,0.99,1.175,1.345,1.5,1.7,1.89,2.04,2.13
1/4/2011,0.805,0.995,1.195,1.37,1.52,1.72,1.91,2.125,2.13
1/3/2011,0.805,0.995,1.195,1.36,1.525,1.73,1.91,2.125,2.13
12/31/2010,0.815,1.02,1.225,1.385,1.55,1.745,1.965,2.07,2.15
12/30/2010,0.83,1.035,1.23,1.395,1.56,1.765,1.97,2.09,2.15
12/29/2010,0.82,1.025,1.23,1.4,1.58,1.775,1.99,2.085,2.15
12/28/2010,0.825,1.025,1.225,1.395,1.56,1.755,1.95,2.125,2.15
12/27/2010,0.82,1.025,1.225,1.395,1.57,1.765,1.97,2.055,2.15
12/24/2010,0.8,1,1.19,1.35,1.52,1.695,1.915,2.055,2.15
12/23/2010,0.79,0.995,1.18,1.35,1.51,1.705,1.915,2.055,2.145
12/22/2010,0.79,0.99,1.165,1.33,1.485,1.685,1.88,2.02,2.15
12/21/2010,0.795,0.993,1.173,1.33,1.49,1.708,1.923,1.97,2.15
12/20/2010,0.8,0.995,1.165,1.32,1.485,1.73,1.93,1.98,2.15
12/17/2010,0.8,0.995,1.185,1.36,1.535,1.73,1.93,2.125,2.15
12/16/2010,0.805,1.005,1.195,1.365,1.545,1.73,1.94,2.05,2.15
12/15/2010,0.795,0.99,1.175,1.36,1.52,1.715,1.935,2.075,2.15
12/14/2010,0.795,0.99,1.165,1.345,1.515,1.715,1.9,2.075,2.15
12/13/2010,0.8,1,1.175,1.36,1.54,1.74,1.935,2.05,2.15
12/10/2010,0.79,0.985,1.165,1.355,1.53,1.725,1.92,2.035,2.15
12/9/2010,0.795,0.995,1.18,1.36,1.545,1.745,1.955,2.08,2.2
12/8/2010,0.78,0.985,1.17,1.355,1.535,1.735,1.945,2.07,2.2
12/7/2010,0.775,0.955,1.125,1.32,1.485,1.675,1.865,1.945,2.12
12/6/2010,0.775,0.95,1.12,1.32,1.475,1.665,1.88,1.975,2.12
12/3/2010,0.775,0.95,1.14,1.325,1.495,1.69,1.88,1.975,2
12/2/2010,0.77,0.96,1.115,1.32,1.49,1.66,1.805,1.925,2
12/1/2010,0.765,0.935,1.09,1.28,1.435,1.62,1.775,1.9,2
11/30/2010,0.765,0.945,1.1,1.295,1.435,1.62,1.775,1.925,2
11/29/2010,0.765,0.945,1.12,1.305,1.455,1.63,1.775,1.94,2
11/26/2010,0.768,0.935,1.13,1.318,1.47,1.663,1.82,1.945,2.05
11/25/2010,0.768,0.948,1.13,1.315,1.46,1.655,1.805,1.975,2.175
11/24/2010,0.768,0.935,1.12,1.31,1.455,1.65,1.805,1.945,2.055
11/23/2010,0.76,0.935,1.115,1.305,1.445,1.64,1.8,1.92,2.02
11/22/2010,0.768,0.965,1.15,1.34,1.49,1.685,1.85,1.955,2.075
11/19/2010,0.76,0.95,1.133,1.323,1.473,1.66,1.835,1.995,2.195
11/18/2010,0.765,0.953,1.145,1.34,1.488,1.7,1.85,1.96,2.135
11/17/2010,0.765,0.95,1.14,1.35,1.49,1.7,1.855,1.95,2.1
11/16/2010,0.765,0.955,1.14,1.345,1.495,1.7,1.85,1.975,2.1
11/15/2010,0.79,0.975,1.165,1.37,1.535,1.75,1.915,2,2.16
11/12/2010,0.76,0.94,1.14,1.33,1.48,1.7,1.835,1.945,2.08
11/11/2010,0.76,0.945,1.145,1.355,1.49,1.71,1.84,1.985,2.08
11/10/2010,0.755,0.943,1.145,1.343,1.49,1.695,1.838,1.975,2.08
11/9/2010,0.735,0.913,1.12,1.31,1.45,1.668,1.818,1.95,2.04
11/8/2010,0.733,0.91,1.1,1.285,1.435,1.643,1.8,1.925,2.04
11/5/2010,0.733,0.91,1.098,1.278,1.435,1.63,1.798,1.89,2.04
11/4/2010,0.73,0.89,1.08,1.25,1.385,1.57,1.725,1.86,1.98
11/3/2010,0.73,0.89,1.068,1.245,1.375,1.573,1.728,1.85,1.98
11/2/2010,0.73,0.895,1.078,1.25,1.388,1.588,1.748,1.86,1.98
11/1/2010,0.73,0.89,1.075,1.23,1.365,1.56,1.715,1.83,1.95
10/29/2010,0.73,0.885,1.058,1.225,1.355,1.555,1.713,1.725,1.94
10/28/2010,0.73,0.895,1.06,1.215,1.355,1.55,1.715,1.725,1.94
10/27/2010,0.735,0.905,1.08,1.245,1.38,1.58,1.74,1.86,1.98
10/26/2010,0.73,0.888,1.058,1.22,1.348,1.538,1.683,1.775,1.93
10/25/2010,0.73,0.888,1.05,1.21,1.323,1.518,1.658,1.725,1.89
10/22/2010,0.73,0.89,1.058,1.218,1.34,1.525,1.675,1.77,1.89
10/21/2010,0.733,0.9,1.058,1.218,1.335,1.52,1.66,1.758,1.86
10/20/2010,0.73,0.895,1.058,1.218,1.33,1.515,1.658,1.763,1.84
10/19/2010,0.728,0.888,1.05,1.21,1.318,1.488,1.63,1.73,1.82
10/18/2010,0.72,0.88,1.048,1.19,1.305,1.48,1.61,1.695,1.79
10/15/2010,0.723,0.888,1.05,1.2,1.308,1.485,1.613,1.725,1.82
10/14/2010,0.72,0.875,1.04,1.185,1.29,1.465,1.59,1.695,1.825
10/13/2010,0.725,0.89,1.043,1.193,1.305,1.48,1.615,1.718,1.805
10/12/2010,0.725,0.895,1.03,1.16,1.275,1.44,1.58,1.698,1.79
10/11/2010,0.725,0.9,1.035,1.175,1.285,1.445,1.575,1.683,1.775
10/8/2010,0.725,0.88,1.015,1.15,1.265,1.425,1.555,1.66,1.745
10/7/2010,0.71,0.86,0.975,1.105,1.225,1.395,1.505,1.643,1.725
10/6/2010,0.71,0.875,0.985,1.115,1.235,1.425,1.555,1.643,1.74
10/5/2010,0.715,0.898,1.065,1.215,1.33,1.435,1.57,1.683,1.75
10/4/2010,0.715,0.905,1.065,1.215,1.33,1.488,1.66,1.705,1.77
10/1/2010,0.725,0.91,1.06,1.205,1.33,1.51,1.655,1.74,1.83
9/30/2010,0.72,0.913,1.065,1.215,1.335,1.51,1.655,1.765,1.845
9/29/2010,0.72,0.91,1.065,1.215,1.33,1.51,1.655,1.765,1.845
9/28/2010,0.72,0.91,1.065,1.215,1.333,1.51,1.66,1.8,1.845
9/27/2010,0.73,0.908,1.065,1.215,1.345,1.53,1.74,1.788,1.845
9/24/2010,0.73,0.908,1.06,1.215,1.335,1.51,1.66,1.765,1.845
9/23/2010,0.73,0.908,1.065,1.215,1.335,1.51,1.66,1.77,1.845
9/22/2010,0.74,0.915,1.08,1.24,1.37,1.555,1.7,1.76,1.815
9/21/2010,0.74,0.915,1.08,1.24,1.37,1.555,1.7,1.76,1.815
9/20/2010,0.74,0.92,1.08,1.24,1.375,1.56,1.7,1.808,1.815
9/17/2010,0.735,0.915,1.08,1.24,1.36,1.54,1.675,1.805,1.815
9/16/2010,0.72,0.905,1.045,1.19,1.315,1.5,1.635,1.748,1.815
9/15/2010,0.72,0.9,1.045,1.185,1.315,1.495,1.63,1.74,1.815
9/14/2010,0.72,0.9,1.045,1.18,1.315,1.495,1.625,1.743,1.815
9/13/2010,0.725,0.91,1.06,1.185,1.325,1.51,1.64,1.755,1.815
9/10/2010,0.72,0.895,1.04,1.175,1.305,1.48,1.62,1.72,1.815
9/9/2010,0.72,0.89,1.035,1.17,1.3,1.48,1.62,1.73,1.815
9/8/2010,0.715,0.89,1.03,1.17,1.3,1.48,1.615,1.73,1.815
9/7/2010,0.72,0.895,1.04,1.175,1.31,1.485,1.62,1.743,1.815
9/6/2010,0.725,0.91,1.06,1.2,1.325,1.51,1.635,1.758,1.815
9/3/2010,0.72,0.91,1.06,1.195,1.325,1.5,1.63,1.748,1.815
9/2/2010,0.72,0.895,1.045,1.185,1.31,1.485,1.63,1.74,1.815
9/1/2010,0.715,0.9,1.045,1.18,1.31,1.49,1.63,1.73,1.815
8/31/2010,0.71,0.88,1.035,1.17,1.3,1.475,1.625,1.71,1.78
8/30/2010,0.715,0.89,1.04,1.18,1.32,1.49,1.635,1.72,1.78
8/27/2010,0.715,0.9,1.045,1.18,1.31,1.485,1.635,1.74,1.78
8/26/2010,0.71,0.89,1.035,1.175,1.3,1.48,1.625,1.723,1.78
8/25/2010,0.705,0.88,1.025,1.17,1.3,1.47,1.62,1.73,1.78
8/24/2010,0.705,0.88,1.035,1.185,1.315,1.495,1.625,1.74,1.79
8/23/2010,0.705,0.885,1.04,1.19,1.32,1.495,1.63,1.773,1.79
8/20/2010,0.71,0.885,1.04,1.19,1.315,1.495,1.63,1.735,1.77
8/19/2010,0.715,0.9,1.05,1.2,1.33,1.505,1.625,1.735,1.77
8/18/2010,0.71,0.88,1.03,1.175,1.305,1.48,1.61,1.725,1.77
8/17/2010,0.71,0.88,1.035,1.185,1.31,1.47,1.61,1.725,1.79
8/16/2010,0.695,0.875,1.02,1.18,1.305,1.465,1.605,1.69,1.76
8/13/2010,0.705,0.89,1.045,1.215,1.34,1.5,1.645,1.745,1.79
8/12/2010,0.7,0.885,1.04,1.2,1.325,1.49,1.625,1.695,1.78
8/11/2010,0.7,0.87,1.03,1.2,1.315,1.485,1.61,1.735,1.78
8/10/2010,0.7,0.89,1.065,1.235,1.35,1.52,1.65,1.745,1.82
8/9/2010,0.71,0.905,1.09,1.265,1.39,1.545,1.685,1.755,1.855
8/6/2010,0.73,0.925,1.12,1.305,1.43,1.59,1.72,1.815,1.89
8/5/2010,0.73,0.93,1.135,1.325,1.445,1.595,1.74,1.825,1.94
8/4/2010,0.725,0.93,1.13,1.32,1.44,1.6,1.725,1.85,1.94
8/3/2010,0.73,0.94,1.145,1.335,1.465,1.615,1.74,1.805,1.94
8/2/2010,0.735,0.94,1.145,1.335,1.47,1.625,1.745,1.888,1.94
7/30/2010,0.73,0.945,1.15,1.335,1.47,1.625,1.75,1.883,2
7/29/2010,0.735,0.94,1.15,1.34,1.475,1.625,1.75,1.868,2
7/28/2010,0.74,0.965,1.17,1.36,1.485,1.65,1.765,1.888,2
7/27/2010,0.735,0.955,1.17,1.355,1.48,1.64,1.75,1.885,2
7/26/2010,0.75,0.97,1.185,1.375,1.495,1.66,1.775,1.9,2
7/23/2010,0.745,0.96,1.18,1.365,1.495,1.66,1.765,1.89,1.94
7/22/2010,0.75,0.96,1.175,1.355,1.485,1.645,1.765,1.85,1.93
7/21/2010,0.745,0.97,1.18,1.37,1.51,1.665,1.79,1.915,1.943
7/20/2010,0.75,0.98,1.19,1.38,1.515,1.68,1.81,1.915,1.943
7/19/2010,0.75,0.98,1.185,1.375,1.505,1.69,1.795,1.911,1.955
7/16/2010,0.755,0.985,1.195,1.385,1.535,1.69,1.82,1.885,1.988
7/15/2010,0.75,0.985,1.2,1.39,1.53,1.705,1.82,1.943,2.023
7/14/2010,0.76,0.995,1.2,1.4,1.545,1.71,1.82,1.943,2.01
7/13/2010,0.755,0.99,1.195,1.385,1.525,1.68,1.805,1.923,2.02
7/12/2010,0.76,0.995,1.205,1.395,1.54,1.7,1.835,1.94,2.04
7/9/2010,0.75,0.99,1.2,1.385,1.535,1.685,1.82,1.94,2.04
7/8/2010,0.76,0.995,1.2,1.39,1.53,1.69,1.81,1.933,2.028
7/7/2010,0.76,0.99,1.19,1.37,1.51,1.66,1.79,1.918,1.998
7/6/2010,0.765,1,1.205,1.395,1.52,1.665,1.81,1.918,2
7/5/2010,0.76,0.99,1.19,1.38,1.5,1.665,1.795,1.9,2.003
7/2/2010,0.765,0.99,1.19,1.38,1.495,1.645,1.785,1.9,2.005
7/1/2010,0.765,0.98,1.185,1.375,1.485,1.635,1.765,1.888,1.978
6/30/2010,0.745,0.975,1.2,1.395,1.52,1.68,1.82,1.923,2.03
6/29/2010,0.74,0.965,1.19,1.4,1.515,1.675,1.81,1.928,2.04
6/28/2010,0.765,1.005,1.24,1.445,1.57,1.74,1.88,1.988,2.11
6/25/2010,0.75,0.98,1.235,1.43,1.58,1.74,1.88,1.978,2.098
6/24/2010,0.76,0.958,1.185,1.385,1.54,1.71,1.85,1.948,2.05
6/23/2010,0.675,0.94,1.205,1.41,1.56,1.72,1.875,1.958,2.098
6/22/2010,0.68,0.945,1.215,1.425,1.57,1.735,1.89,1.968,2.095
6/21/2010,0.695,0.96,1.24,1.445,1.59,1.75,1.91,1.978,2.113
6/18/2010,0.69,0.955,1.22,1.435,1.575,1.74,1.9,1.973,2.108
6/17/2010,0.68,0.95,1.225,1.43,1.57,1.735,1.89,1.963,2.098
